row_id,provider,method,path,operationId,summary,description
pc-r1587,meta-whatsapp,POST,/{Version}/{group_id}/invite_link,createGroupInviteLink,Create Group Invite Link,Create a new group invite link
pc-r1311,zoom,POST,/im/groups/{groupId}/members,imGroupMembersCreate,Add IM Group members,Add members to an IM Group under your account
x17-e0410,okta,PUT,/api/v1/idps/{idpId},replaceIdentityProvider,Replace an IdP,Replaces an identity provider (IdP) integration by `idpId`
pc-r3186,mailchimp,POST,/lists/{list_id}/members/{subscriber_hash}/events,postListMemberEvents,Add event,Add an event for a list member.
x17-e0619,okta,POST,/api/v1/users/{id}/lifecycle/suspend,suspendUser,Suspend a user,"Suspends a user. Perform this operation only on users with an `ACTIVE` status. The user has a `SUSPENDED` status when the process completes.

Suspended users can't sign in to Okta. They can only be unsuspended or deactivated. Their group and app assignments are retained."
x17-e0573,okta,POST,/api/v1/ssf/stream,createSsfStream,Create an SSF stream,"Creates an SSF stream for an event receiver to start receiving security events in the form of Security Event Tokens (SETs) from Okta.

An SSF stream is associated with the client ID of the OAuth 2.0 access token used to create the stream. The client ID is provided by Okta for an [OAuth 2.0 app integration](https://help.okta.com/okta_help.htm?id=ext_Apps_App_Integration_Wizard-oidc). One SSF stream is allowed for each client ID, hence, one SSF stream is allowed for each app integration in Okta.

You can create a maximum of 10 SSF stream configurations for one org."
x17-e0885,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/recipients/{recipientId}/signature_image,Recipients_PutRecipientSignatureImage,Sets the signature image for an accountless signer.,"Updates the signature image for an accountless signer. The supported image formats for this file are: gif, png, jpeg, and bmp. The file size must be less than 200K.

For the Authentication/Authorization for this call, the credentials must match the sender of the envelope, the recipient must be an accountless signer or in person signer. The account must have the `CanSendEnvelope` property set to **true** and the `ExpressSendOnly` property in `SendingUser` structure must be set to **false.**"
pc-r2795,jira,POST,/rest/api/2/project-template,createProjectWithCustomTemplate,Create custom project,"Creates a project based on a custom template provided in the request.

The request body should contain the project details and the capabilities that comprise the project:

 *  `details` \- represents the project details settings
 *  `template` \- represents a list of capabilities responsible for creating specific parts of a project

A capability is defined as a unit of configuration for the project you want to create.

This operation is:

 *  [asynchronous](#async). Follow the `Location` link in the response header to determine the status of the task and use [Get task](#api-rest-api-2-task-taskId-get) to obtain subsequent updates.

***Note: This API is only supported for Jira Enterprise edition.***

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
x20-e0059,auth0,DELETE,/rules/{id},delete_rules_by_id,Delete a rule,Delete a rule.
x20-e0947,zendesk,PUT,/api/v2/group_slas/policies/{group_sla_policy_id},UpdateGroupSLAPolicy,Update Group SLA Policy,"Updates the specified policy.

#### Allowed For

* Admins"
pc-r2259,digitalocean,POST,/v2/vpc_peerings,vpcPeerings_create,Create a New VPC Peering,"To create a new VPC Peering, send a POST request to `/v2/vpc_peerings` 
specifying a name and a list of two VPC IDs to peer. The response code, 202 
Accepted, does not indicate the success or failure of the operation, just 
that the request has been accepted for processing."
x17-e0700,okta,POST,/integrations/api/v1/api-services/{apiServiceId}/credentials/secrets/{secretId}/lifecycle/activate,activateApiServiceIntegrationInstanceSecret,Activate an API service integration instance secret,Activates an API Service Integration instance Secret by `secretId`
x17-e0207,okta,DELETE,/api/v1/brands/{brandId}/templates/email/{templateName}/customizations,deleteAllCustomizations,Delete all email customizations,"Deletes all customizations for an email template

<x-lifecycle class=""ea""></x-lifecycle> If Custom languages for Okta Email Templates is enabled, all customizations are deleted, including customizations for additional languages. If disabled, only customizations in Okta-supported languages are deleted."
x20-e0944,zendesk,PUT,/api/v2/end_users/{user_id}/identities/{user_identity_id}/make_primary,MakeEndUserIdentityPrimary,Make End User Identity Primary,"Sets the specified identity as primary for the end user. This is a collection-level operation and the correct behavior for an API client is to subsequently reload the entire collection.

An end user can only make an email identity primary if the email is verified.

#### Allowed For

* Verified end users"
x20-e0326,hubspot,PATCH,/cms/v3/url-redirects/{urlRedirectId},patch-/cms/v3/url-redirects/{urlRedirectId}_update,Update a redirect,Updates the settings for an existing URL redirect.
x17-e0199,okta,DELETE,/api/v1/brands/{brandId}/pages/sign-in/preview,deletePreviewSignInPage,Delete the preview sign-in page,Deletes the preview sign-in page. The preview sign-in page contains unpublished changes and isn't shown in your live environment. Preview it at `${yourOktaDomain}/login/preview`.
pc-r1575,meta-whatsapp,POST,/{Version}/{Phone-Number-ID}/request_code,requestVerificationCode,Request Phone Number Verification Code,"Request a verification code for a WhatsApp Business phone number via SMS or voice call.
This is the first step in the phone number verification process.


**Use Cases:**
- Initial verification of newly added phone numbers
- Re-verification when phone number status requires it
- Switching between SMS and voice verification methods

**Rate Limiting:**
Standard Graph API rate limits apply. Additional rate limiting may be enforced
for verification code requests to prevent abuse.

**Security:**
Verification codes are sent only to the registered phone number and expire
after a short time period. Multiple failed attempts may result in temporary blocking."
pc-r3159,mailchimp,PATCH,/lists/{list_id}/interest-categories/{interest_category_id},patchListsIdInterestCategoriesId,Update interest category,Update a specific interest category.
x17-e0522,okta,POST,/api/v1/policies/{policyId}/rules,createPolicyRule,Create a policy rule,"Creates a policy rule

> **Note:** You can't create additional rules for the `PROFILE_ENROLLMENT`, `POST_AUTH_SESSION`, `CLIENT_UPDATE`, or <x-lifecycle class=""ea""></x-lifecycle> `IDENTITY_CLAIM_SOURCING` policies."
x17-e1297,xero,POST,/Payments/{PaymentID},deletePayment,Updates a specific payment for invoices and credit notes,
x20-e0152,auth0,POST,/branding/phone/providers/{id}/try,try_phone_provider,Send a test phone notification for the configured provider,
x17-e0835,docusign,PUT,/v2.1/accounts/{accountId}/envelopes/{envelopeId}/docGenFormFields,DocGenFormFields_PutEnvelopeDocGenFormFields,Updates sender fields for an envelope.,"This method dynamically generates an envelope's documents by populating its sender fields. The envelope must be in a draft state.

Use the [DocumentGeneration::getEnvelopeDocGenFormFields](/docs/esign-rest-api/reference/envelopes/documentgeneration/getenvelopedocgenformfields/) response to retrieve the list of sender fields for your envelope. Use that list to build the request for this method. For each field, specify the field name and the value to populate.

For example, your request body might look like this:

```json
{
  ""docGenFormFields"": [
    {
      ""documentId"": ""bf3202e1-xxxx-xxxx-xxxx-af4f41366879"",
      ""docGenFormFieldList"": [
        {
          ""name"": ""Candidate_Name"",
          ""value"": ""Peggy Olson""
        },
        {
          ""name"": ""Job_Title"",
          ""value"": ""Technical Writer""
        },
        {
          ""name"": ""Manager_Name"",
          ""value"": ""Donald Draper""
        },
        {
          ""name"": ""Start_Date"",
          ""value"": ""1960-02-28""
        },
        {
          ""name"": ""Salary"",
          ""value"": ""3380""
        }
      ]
    }
  ]
}
```

### Important notes

* If `update_docgen_formfields_only` is false (the default), the `documentId` changes after the update.
* This endpoint does not validate number, date, or select data field values. The request can succeed even if a number or date field value is not a valid number or date, or if a select field value is not one of the allowed values.

### Related topics

- [Learn about document generation in the eSignature concepts guide.](/docs/esign-rest-api/esign101/concepts/documents/document-generation/)
- [See this method in use in your preferred coding language](/docs/esign-rest-api/how-to/request-signature-email-document-generation/)."
x20-e0694,miro,PATCH,/v2/boards/{board_id}/sticky_notes/{item_id},update-sticky-note-item,Update sticky note item,"Updates a sticky note item on a board based on the data and style properties provided in the request body.<br/><h3>Required scope</h3> <a target=_blank href=https://developers.miro.com/reference/scopes>boards:write</a> <br/><h3>Rate limiting</h3> <a target=_blank href=""/reference/rate-limiting#rate-limit-tiers"">Level 2</a><br/>"
x17-e0223,okta,DELETE,/api/v1/brands/{brandId}/themes/{themeId}/favicon,deleteBrandThemeFavicon,Delete the favicon,Deletes a theme favicon. The theme will use the default Okta favicon.
pc-r3379,asana,PUT,/enum_options/{enum_option_gid},updateEnumOption,Update an enum option,"<b>Required scope: </b><code>custom_fields:write</code>

Updates an existing enum option. Enum custom fields require at least one enabled enum option.
Locked custom fields can only be updated by the user who locked the field.
Returns the full record of the updated enum option."
pc-r2569,jira,PUT,/rest/api/2/fieldconfigurationscheme/{id}/mapping,setFieldConfigurationSchemeMapping,Assign issue types to field configurations,"Deprecated, use [ Field schemes](https://developer.atlassian.com/cloud/jira/platform/rest/v3/api-group-field-schemes/#api-group-field-schemes) which supports field association schemes.

Assigns issue types to field configurations on field configuration scheme.

This operation can only modify field configuration schemes used in company-managed (classic) projects.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
x17-e0974,docusign,PUT,/v2.1/accounts/{accountId}/settings/envelope_purge_configuration,EnvelopePurgeConfiguration_PutEnvelopePurgeConfiguration,Sets the envelope purge configuration for an account.,"An envelope purge configuration enables account administrators to permanently remove documents and their field data from completed and voided envelopes after a specified retention period (`retentionDays`). This method sets the envelope purge configuration for your account.

**Note:** To use this method, you must be an account administrator.

For more information, see [Purge Envelopes](https://support.docusign.com/s/document-item?bundleId=oeq1643226594604&topicId=edo1578456348066.html)."
pc-r2145,digitalocean,DELETE,/v2/registries/{registry_name},registries_delete,Delete Container Registry By Name,"To delete your container registry, destroying all container image data stored in it, send a DELETE request to `/v2/registries/{registry_name}`."
x17-e0162,okta,POST,/api/v1/authorizationServers/{authServerId}/resourceservercredentials/keys/{keyId}/lifecycle/activate,activateOAuth2ResourceServerJsonWebKey,Activate a Custom Authorization Server Public JSON Web Key,"Activates a custom authorization server public JSON web key by key `id`.
> **Note:** You can have only one active key at any given time for the authorization server. When you activate an inactive key, Okta automatically deactivates the current active key."
x20-e0119,auth0,PATCH,/log-streams/{id},patch_log-streams_by_id,Update a log stream,"Update a log stream.

**Examples of how to use the PATCH endpoint.**

The following fields may be updated in a PATCH operation:

- name
- status
- sink

Note: For log streams of type `eventbridge` and `eventgrid`, updating the `sink` is not permitted.

**Update the status of a log stream**

```json
{
  ""status"": ""active|paused""
}
```

**Update the name of a log stream**

```json
{
  ""name"": ""string""
}
```

**Update the sink properties of a stream of type `http`**

```json
{
  ""sink"": {
    ""httpEndpoint"": ""string"",
    ""httpContentType"": ""string"",
    ""httpContentFormat"": ""JSONARRAY|JSONLINES"",
    ""httpAuthorization"": ""string""
  }
}
```

**Update the sink properties of a stream of type `datadog`**

```json
{
  ""sink"": {
    ""datadogRegion"": ""string"",
    ""datadogApiKey"": ""string""
  }
}
```

**Update the sink properties of a stream of type `splunk`**

```json
{
  ""sink"": {
    ""splunkDomain"": ""string"",
    ""splunkToken"": ""string"",
    ""splunkPort"": ""string"",
    ""splunkSecure"": ""boolean""
  }
}
```

**Update the sink properties of a stream of type `sumo`**

```json
{
  ""sink"": {
    ""sumoSourceAddress"": ""string""
  }
}
```"
pc-r2471,jira,POST,/rest/api/2/config/fieldschemes,createFieldAssociationScheme,Create field scheme,"Endpoint for creating a new field association scheme.

A new scheme is **not** copied from, or based on, any existing field association scheme. Instead, it is initialised with a minimal default set of critical fields sourced from the instance's own *system* and *product* fields (the fields returned by the product's field API), rather than from a scheme you specify.

To create a scheme that is based on an existing one, use the *Clone field scheme* endpoint instead.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
x20-e0046,auth0,DELETE,/organizations/{id}/enabled_connections/{connectionId},delete_enabled_connections_by_connectionId,Delete connections from an organization,"Disable a specific connection for an Organization. Once disabled, Organization members can no longer use that connection to authenticate. 

**Note**: This action does not remove the connection from your tenant."
x20-e0224,auth0,PUT,/guardian/factors/duo/settings,put_factor_duo_settings,Set the DUO Configuration,Set the DUO account configuration and other properties specific to this factor.
pc-r1125,square,POST,/v2/locations/custom-attributes/bulk-upsert,BulkUpsertLocationCustomAttributes,BulkUpsertLocationCustomAttributes,"Creates or updates [custom attributes](entity:CustomAttribute) for locations as a bulk operation.
Use this endpoint to set the value of one or more custom attributes for one or more locations.
A custom attribute is based on a custom attribute definition in a Square seller account, which is
created using the [CreateLocationCustomAttributeDefinition](api-endpoint:LocationCustomAttributes-CreateLocationCustomAttributeDefinition) endpoint.
This `BulkUpsertLocationCustomAttributes` endpoint accepts a map of 1 to 25 individual upsert
requests and returns a map of individual upsert responses. Each upsert request has a unique ID
and provides a location ID and custom attribute. Each upsert response is returned with the ID
of the corresponding request.
To create or update a custom attribute owned by another application, the `visibility` setting
must be `VISIBILITY_READ_WRITE_VALUES`."
x17-e0219,okta,PUT,/api/v1/brands/{brandId}/themes/{themeId},replaceBrandTheme,Replace a theme,Replaces a theme for a brand
pc-r1200,square,POST,/v2/payments/{payment_id}/complete,CompletePayment,CompletePayment,"Completes (captures) a payment.
By default, payments are set to complete immediately after they are created.

You can use this endpoint to complete a payment with the APPROVED `status`."
pc-r2108,digitalocean,DELETE,/v2/nfs/{nfs_id},nfs_delete,Delete an NFS share,"To delete an NFS share, send a DELETE request to `/v2/nfs/{nfs_id}?region=${region}`.

A successful request will return a `204 No Content` status code."
x20-e0548,klaviyo,PATCH,/api/object-schemas/{id},update_object_schema,Update Object Schema,"Update the object schema with the given ID.<br><br>*Rate limits*:<br>Burst: `3/s`<br>Steady: `60/m`

**Scopes:**
`custom-objects:write`

[OpenAPI Spec](https://raw.githubusercontent.com/klaviyo/openapi/main/openapi/stable/apis/update_object_schema.json)"
x20-e0295,hubspot,DELETE,/marketing/campaigns/2026-09/{campaignGuid}/assets/{assetType}/{assetId},delete-/marketing/campaigns/2026-09/{campaignGuid}/assets/{assetType}/{assetId},Remove asset,"Disassociate an asset from a specified campaign. This operation removes the link between the asset and the campaign, effectively detaching the asset from the campaign's context."
x20-e0674,miro,DELETE,/v2/orgs/{org_id}/teams/{team_id}/projects/{project_id},enterprise-delete-project,Delete project,"Deletes a project. After a project is deleted, all boards and users that belong to the project remain in the team.<h4>Note</h4> <em>Projects</em> have been renamed to <em>Spaces</em>, and the terms can be used interchangeably.<h3>Required scope</h3> <a target=_blank href=https://developers.miro.com/reference/scopes>projects:write</a> <br/><h3>Rate limiting</h3> <a target=_blank href=""/reference/rate-limiting#rate-limit-tiers"">Level 4</a> <br/><h3>Enterprise only</h3> <p>This API is available only for <a target=_blank href=""/reference/api-reference#enterprise-plan"">Enterprise plan</a> users. You can only use this endpoint if you have the role of a Company Admin. You can request temporary access to Enterprise APIs using <a target=_blank href=""https://q2oeb0jrhgi.typeform.com/to/BVPTNWJ9"">this form</a>.</p>"
x20-e0504,klaviyo,DELETE,/api/catalog-items/{id},delete_catalog_item,Delete Catalog Item,"Delete a catalog item with the given item ID.<br><br>*Rate limits*:<br>Burst: `75/s`<br>Steady: `750/m`

**Scopes:**
`catalogs:write`

[OpenAPI Spec](https://raw.githubusercontent.com/klaviyo/openapi/main/openapi/stable/apis/delete_catalog_item.json)"
pc-r1147,square,POST,/v2/loyalty/programs/{program_id}/promotions/{promotion_id}/cancel,CancelLoyaltyPromotion,CancelLoyaltyPromotion,"Cancels a loyalty promotion. Use this endpoint to cancel an `ACTIVE` promotion earlier than the
end date, cancel an `ACTIVE` promotion when an end date is not specified, or cancel a `SCHEDULED` promotion.
Because updating a promotion is not supported, you can also use this endpoint to cancel a promotion before
you create a new one.

This endpoint sets the loyalty promotion to the `CANCELED` state"
x17-e0094,okta,DELETE,/api/v1/apps/{appId}/tokens,revokeOAuth2TokensForApplication,Revoke all application tokens,"Revokes all OAuth 2.0 refresh tokens for the specified app. Any access tokens issued with these refresh tokens are also revoked, but access tokens issued without a refresh token aren't affected."
x17-e0708,okta,DELETE,/oauth2/v1/clients/{clientId}/roles/{roleAssignmentId}/targets/catalog/apps/{appName},removeAppTargetRoleFromClient,Unassign a client role app target,"Unassigns an OIN app target for a role assignment to a client app

> **Note:** You can't remove the last OIN app target from a role assignment.
> If you need a role assignment that applies to all apps, delete the role assignment with the target and create another one. See [Unassign a client role](/openapi/okta-management/management/tags/roleassignmentclient/other/deleterolefromclient)."
x17-e1032,docusign,PUT,/v2.1/accounts/{accountId}/templates/{templateId}/documents/{documentId}/pages/{pageNumber}/page_image,Pages_PutTemplatePageImage,Rotates page image from a template for display.,Rotates page image from a template for display. The page image can be rotated to the left or right.
pc-r1175,square,POST,/v2/orders,CreateOrder,CreateOrder,"Creates a new [order](entity:Order) that can include information about products for
purchase and settings to apply to the purchase.

To pay for a created order, see
[Pay for Orders](https://developer.squareup.com/docs/orders-api/pay-for-orders).

You can modify open orders using the [UpdateOrder](api-endpoint:Orders-UpdateOrder) endpoint."
pc-r2590,jira,POST,/rest/api/2/forge/panel/action/bulk/async,bulkPinUnpinProjectsAsync,Bulk pin or unpin issue panel to projects,"Bulk pin or unpin an issue panel (added by a Forge app) to or from multiple projects.

The operation runs asynchronously. The response includes a task ID - use the [Get task](#api-rest-api-2-task-taskId-get) endpoint to check progress.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
pc-r1716,spotify,POST,/users/{user_id}/playlists,create-playlist-for-user,Create Playlist for user,"**Deprecated**: Use [Create Playlist](/documentation/web-api/reference/create-playlist) instead.

Create a playlist for a Spotify user. (The playlist will be empty until
you [add tracks](/documentation/web-api/reference/add-tracks-to-playlist).)
Each user is generally limited to a maximum of 11000 playlists."
x17-e1049,docusign,DELETE,/v2.1/accounts/{accountId}/templates/{templateId}/recipients,Recipients_DeleteTemplateRecipients,Deletes recipients from a template.,"Deletes one or more recipients from a template. Recipients to be deleted are listed in the request, with the `recipientId` being used as the key for deleting recipients."
pc-r3661,datadog,PUT,/api/v1/integration/azure,UpdateAzureIntegration,Update an Azure integration,"Update a Datadog-Azure integration. Requires an existing `tenant_name` and `client_id`.
Any other fields supplied will overwrite existing values. To overwrite `tenant_name` or `client_id`,
use `new_tenant_name` and `new_client_id`. To leave a field unchanged, do not supply that field in the payload."
x17-e1228,xero,PUT,/CreditNotes/{CreditNoteID}/Allocations,createCreditNoteAllocation,Creates allocation for a specific credit note,
pc-r0061,stripe,POST,/v1/billing/alerts/{id}/deactivate,PostBillingAlertsIdDeactivate,Deactivate a billing alert,"<p>Deactivates this alert, preventing it from triggering.</p>"
pc-r0411,stripe,POST,/v1/setup_intents/{intent}/cancel,PostSetupIntentsIntentCancel,Cancel a SetupIntent,"<p>You can cancel a SetupIntent object when it’s in one of these statuses: <code>requires_payment_method</code>, <code>requires_confirmation</code>, or <code>requires_action</code>. </p>

<p>After you cancel it, setup is abandoned and any operations on the SetupIntent fail with an error. You can’t cancel the SetupIntent for a Checkout Session. <a href=""/docs/api/checkout/sessions/expire"">Expire the Checkout Session</a> instead.</p>"
pc-r2747,jira,DELETE,/rest/api/2/notificationscheme/{notificationSchemeId},deleteNotificationScheme,Delete notification scheme,"Deletes a notification scheme.

**[Permissions](#permissions) required:** *Administer Jira* [global permission](https://confluence.atlassian.com/x/x4dKLg)."
pc-r2736,jira,PUT,/rest/api/2/mypreferences,setPreference,Set preference,"Creates a preference for the user or updates a preference's value by sending a plain text string. For example, `false`. An arbitrary preference can be created with the value containing up to 255 characters. In addition, the following keys define system preferences that can be set or created:

 *  *user.notifications.mimetype* The mime type used in notifications sent to the user. Defaults to `html`.
 *  *user.default.share.private* Whether new [ filters](https://confluence.atlassian.com/x/eQiiLQ) are set to private. Defaults to `true`.
 *  *user.keyboard.shortcuts.disabled* Whether keyboard shortcuts are disabled. Defaults to `false`.
 *  *user.autowatch.disabled* Whether the user automatically watches issues they create or add a comment to. By default, not set: the user takes the instance autowatch setting.
 *  *user.notifiy.own.changes* Whether the user gets notified of their own changes.

Note that these keys are deprecated:

 *  *jira.user.locale* The locale of the user. By default, not set. The user takes the instance locale.
 *  *jira.user.timezone* The time zone of the user. By default, not set. The user takes the instance timezone.

These system preferences keys will be deprecated by 15/07/2024. You can still use these keys to create arbitrary preferences, but it will not have any impact on Notification behaviour.

 *  *user.notifications.watcher* Whether the user gets notified when they are watcher.
 *  *user.notifications.assignee* Whether the user gets notified when they are assignee.
 *  *user.notifications.reporter* Whether the user gets notified when they are reporter.
 *  *user.notifications.mentions* Whether the user gets notified when they are mentions.

Use [ Update a user profile](https://developer.atlassian.com/cloud/admin/user-management/rest/#api-users-account-id-manage-profile-patch) from the user management REST API to manage timezone and locale instead.

**[Permissions](#permissions) required:** Permission to access Jira."
x20-e0846,zendesk,POST,/api/v2/accounts,CreateTrialAccount,Create Trial Account,
pc-r3269,mailchimp,POST,/ecommerce/stores/{store_id}/customers,postEcommerceStoresIdCustomers,Add customer,Add a new customer to a store.
x20-e0137,auth0,PATCH,/sessions/{id},patch_sessions_by_id,Update session,Update session information.
x20-e0374,hubspot,PATCH,/settings/v3/currencies/exchange-rates/{exchangeRateId},patch-/settings/v3/currencies/exchange-rates/{exchangeRateId},Update a conversion rate,"Update an existing conversion rate, specified by its ID."
pc-r1903,digitalocean,POST,/v2/dedicated-inferences,dedicatedInferences_create,Create a Dedicated Inference,"Create a new Dedicated Inference for your team. Send a POST request to
`/v2/dedicated-inferences` with a `spec` object (version, name, region, vpc,
enable_public_endpoint, model_deployments) and optional `access_tokens` (e.g.
hugging_face_token for gated models). The response code 202 Accepted indicates
the request was accepted for processing; it does not indicate success or failure.
The token value is returned only on create; store it securely."
pc-r3433,asana,DELETE,/project_briefs/{project_brief_gid},deleteProjectBrief,Delete a project brief,"Deletes a specific, existing project brief.

Returns an empty data record."
x20-e0103,auth0,PATCH,/emails/provider,patch_provider,Update email provider,"Update an [email provider](https://auth0.com/docs/email/providers). The `credentials` object
requires different properties depending on the email provider (which is specified using the `name` property):

- `mandrill` requires `api_key`
- `sendgrid` requires `api_key`
- `sparkpost` requires `api_key`. Optionally, set `region` to `eu` to use
    the SparkPost service hosted in Western Europe; set to `null` to use the SparkPost service hosted in
    North America. `eu` or `null` are the only valid values for `region`.
- `mailgun` requires `api_key` and `domain`. Optionally, set `region` to
    `eu` to use the Mailgun service hosted in Europe; set to `null` otherwise. `eu` or
    `null` are the only valid values for `region`.
- `ses` requires `accessKeyId`, `secretAccessKey`, and `region`
- `smtp` requires `smtp_host`, `smtp_port`, `smtp_user`, and
    `smtp_pass`

Depending on the type of provider it is possible to specify `settings` object with different configuration
options, which will be used when sending an email:

- `smtp` provider, `settings` may contain `headers` object.
    - When using AWS SES SMTP host, you may provide a name of configuration set in
      `X-SES-Configuration-Set` header. Value must be a string.
    - When using Sparkpost host, you may provide value for
      `X-MSYS_API` header. Value must be an object.

  For `ses` provider, `settings` may contain `message` object, where you can provide
  a name of configuration set in `configuration_set_name` property. Value must be a string."
pc-r4136,figma,DELETE,/v1/files/{file_key}/comments/{comment_id}/reactions,deleteCommentReaction,Delete a reaction,Deletes a specific comment reaction. Only the person who made the reaction is allowed to delete it.
pc-r0535,stripe,POST,/v1/test_helpers/treasury/outbound_payments/{id}/return,PostTestHelpersTreasuryOutboundPaymentsIdReturn,Test mode: Return an OutboundPayment,<p>Transitions a test mode created OutboundPayment to the <code>returned</code> status. The OutboundPayment must already be in the <code>processing</code> state.</p>
x17-e0170,okta,POST,/api/v1/behaviors,createBehaviorDetectionRule,Create a behavior detection rule,Creates a new behavior detection rule
x20-e0358,hubspot,PATCH,/crm/v3/objects/postal_mail/{postalMailId},patch-/crm/v3/objects/postal_mail/{postalMailId}_update,,
pc-r3503,asana,PUT,/tags/{tag_gid},updateTag,Update a tag,"<b>Required scope: </b><code>tags:write</code>

Updates the properties of a tag. Only the fields provided in the `data`
block will be updated; any unspecified fields will remain unchanged.

When using this method, it is best to specify only those fields you wish
to change, or else you may overwrite changes made by another user since
you last retrieved the tag.

Returns the complete updated tag record."
pc-r2030,digitalocean,DELETE,/v2/load_balancers/{lb_id}/droplets,loadBalancers_remove_droplets,Remove Droplets from a Load Balancer,"To remove a Droplet from a load balancer instance, send a DELETE request to
`/v2/load_balancers/$LOAD_BALANCER_ID/droplets`. In the body of the request,
there should be a `droplet_ids` attribute containing a list of Droplet IDs.

No response body will be sent back, but the response code will indicate
success. Specifically, the response code will be a 204, which means that the
action was successful with no returned body data."
x17-e0435,okta,POST,/api/v1/inlineHooks/{inlineHookId}/execute,executeInlineHook,Execute an inline hook,"Executes the inline hook that matches the provided `inlineHookId` by using the request body as the input. This inline hook sends the provided
data through the `channel` object and returns a response if it matches the correct data contract. Otherwise it returns an error. You need to
construct a JSON payload that matches the payloads that Okta would send to your external service for this inline hook type.

A timeout of three seconds is enforced on all outbound requests, with one retry in the event of a timeout or an error response from the remote system.
If a successful response isn't received after the request, a 400 error is returned with more information about what failed.

>**Note:** This execution endpoint isn't tied to any other functionality in Okta, and you should only use it for testing purposes."
pc-r1407,zoom,PATCH,/webinars/{webinarId},webinarUpdate,Update a webinar,Update a webinar
pc-r1012,square,POST,/v2/customers/custom-attributes/bulk-upsert,BulkUpsertCustomerCustomAttributes,BulkUpsertCustomerCustomAttributes,"Creates or updates [custom attributes](entity:CustomAttribute) for customer profiles as a bulk operation.

Use this endpoint to set the value of one or more custom attributes for one or more customer profiles.
A custom attribute is based on a custom attribute definition in a Square seller account, which is
created using the [CreateCustomerCustomAttributeDefinition](api-endpoint:CustomerCustomAttributes-CreateCustomerCustomAttributeDefinition) endpoint.

This `BulkUpsertCustomerCustomAttributes` endpoint accepts a map of 1 to 25 individual upsert
requests and returns a map of individual upsert responses. Each upsert request has a unique ID
and provides a customer ID and custom attribute. Each upsert response is returned with the ID
of the corresponding request.

To create or update a custom attribute owned by another application, the `visibility` setting
must be `VISIBILITY_READ_WRITE_VALUES`. Note that seller-defined custom attributes
(also known as custom fields) are always set to `VISIBILITY_READ_WRITE_VALUES`."
x17-e0060,okta,DELETE,/api/v1/apps/{appId}/cwo/connections/{connectionId},deleteCrossAppAccessConnection,Delete a Cross App Access connection,Deletes a Cross App Access connection with the specified ID
pc-r3109,mailchimp,POST,/campaigns/{campaign_id}/actions/pause,postCampaignsIdActionsPause,Pause rss campaign,Pause an RSS-Driven campaign.
x17-e0294,okta,POST,/api/v1/eventHooks/{eventHookId}/lifecycle/verify,verifyEventHook,Verify an event hook,"Verifies that the event hook matches the provided `eventHookId`. To verify ownership, your endpoint must send information back to Okta in JSON format. See [Event hooks](https://developer.okta.com/docs/concepts/event-hooks/#one-time-verification-request).

Only `ACTIVE` and `VERIFIED` event hooks can receive events from Okta.

If a response is not received within 3 seconds, the outbound request times out. One retry is attempted after a timeout or error response.
If a successful response still isn't received, this operation returns a 400 error with more information about the failure."
pc-r0137,stripe,POST,/v1/customers,PostCustomers,Create a customer,<p>Creates a new customer object.</p>
pc-r1384,zoom,DELETE,/users/{userId}/schedulers/{schedulerId},userSchedulerDelete,Delete a user's scheduler,Delete one of a user's schedulers
pc-r0088,stripe,POST,/v1/billing_portal/configurations/{configuration},PostBillingPortalConfigurationsConfiguration,Update a portal configuration,<p>Updates a configuration that describes the functionality of the customer portal.</p>
x17-e0703,okta,POST,/oauth2/v1/clients/{clientId}/roles,assignRoleToClient,Assign a client role,"Assigns a [standard role](/openapi/okta-management/guides/roles/#standard-roles) to a client app.

You can also assign a custom role to a client app, but the preferred method to assign a custom role to a client is to create a binding between the custom role, the resource set, and the client app. See [Create a role resource set binding](/openapi/okta-management/management/roledresourcesetbinding/createresourcesetbinding).

> **Notes:**
> * The request payload is different for standard and custom role assignments.
> * For IAM-based standard role assignments, use the request payload for standard roles. However, the response payload for IAM-based role assignments is similar to the custom role's assignment response."
x20-e0100,auth0,PATCH,/custom-domains/default,patch_default,Update the default custom domain for the tenant,Set the default custom domain for the tenant.
x17-e1062,docusign,PUT,/v2.1/accounts/{accountId}/templates/{templateId}/workflow,TemplateWorkflowDefinition_PutTemplateWorkflowDefinition,Updates the workflow definition for a template.,Updates the specified template's workflow definition.
